1,0.000574178773759
2,0.00046261923851
3,0.000574178773759
4,0.000574178773759
11117,0.000497528004226
8,0.000574178773759
11948,0.000583947070674
11099,0.000869035549679
12,0.000574178773759
7182,0.000589136479787
15,0.000574178773759
98,0.00048298519926
17,0.000574178773759
18,0.000574178773759
19,0.000574178773759
20,0.000574178773759
21,0.000574178773759
23,0.000574178773759
24,0.000574178773759
120,0.000481721085985
90,0.00051707627279
30,0.000574178773759
31,0.000574178773759
33,0.000574178773759
34,0.000574178773759
35,0.000574178773759
37,0.000574178773759
13489,0.000477978134226
43,0.000574178773759
44,0.000574178773759
11101,0.000869035549679
49,0.000574178773759
50,0.000574178773759
94,0.000477120378984
54,0.000567512392282
55,0.000574178773759
56,0.000574178773759
13492,0.000491560572541
58,0.00046550374028
59,0.00046550374028
11919,0.000567263157058
63,0.000533473940189
64,0.000574178773759
65,0.000477120378984
66,0.000479636992835
68,0.000477120378984
13494,0.000501665861457
70,0.000480075144981
97,0.000477120378984
13505,0.000503467876191
13495,0.000497173327233
76,0.000480835929347
77,0.000477120378984
81,0.000477120378984
82,0.000482309788096
83,0.000481669479624
11860,0.000663501669683
11861,0.000624016811336
11862,0.000624016811336
11863,0.000624016811336
11864,0.000624016811336
11865,0.000624016811336
11866,0.000624016811336
11867,0.00111802300182
11868,0.00106106384774
11869,0.00103431994043
11870,0.00103431994043
101,0.000477120378984
11872,0.000624016811336
11873,0.000597272904024
11874,0.000624016811336
11875,0.000624016811336
11876,0.000624016811336
11877,0.000583947070674
102,0.000477395316142
11879,0.000583947070674
11880,0.000583947070674
11881,0.000583947070674
11882,0.000624016811336
11883,0.000663501669683
11884,0.000665738339995
11885,0.000624016811336
11887,0.000624016811336
11888,0.000624016811336
11889,0.000624016811336
114,0.000482057108407
11891,0.000624016811336
11892,0.000651714685468
11893,0.000624016811336
89,0.000478187200823
2679,0.000869227219508
11896,0.000512598386131
11897,0.000512598386131
11898,0.000512572983148
11899,0.000512598386131
11900,0.000512572983148
11901,0.000512598386131
11902,0.000476186675053
127,0.000478542893599
128,0.000478517694044
11905,0.000519129539706
11907,0.00052696818969
11909,0.000518673320037
134,0.000479618540214
135,0.000478192070632
11912,0.000520854236792
11913,0.00054821868595
11914,0.000518957406009
139,0.000560046440216
140,0.000476806098217
11917,0.000518898118502
142,0.00046641059314
143,0.00046641059314
144,0.00046504466514
145,0.00048208656028
11922,0.000558044816846
11923,0.000473433214687
148,0.000464245946972
149,0.000464245946972
150,0.000463911242215
151,0.00046499693783
11928,0.000519206334807
153,0.000485047346086
154,0.000464143857573
155,0.000464143857573
11932,0.000518898118502
157,0.000466063241777
158,0.000464751177132
11935,0.000617307774355
11936,0.000518898118502
162,0.000465005760897
163,0.000464796110445
13476,0.000474422574667
11941,0.000583947070674
11942,0.000583947070674
167,0.000464563273198
168,0.000464563273198
11945,0.000583947070674
11946,0.000583947070674
11947,0.000583947070674
172,0.00046408787591
173,0.00046408787591
11950,0.000583947070674
13487,0.000500871225549
176,0.000463898670161
177,0.000466563755915
178,0.000464743643657
179,0.000464953294109
180,0.000464742959657
181,0.000464742959657
182,0.000464365490313
183,0.000464365490313
